order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_13027,CUST_2818,2024-02-10,3953,Netbanking,Cancelled,Delhi
ORD_13028,CUST_4696,2023-12-27,2194,Card,Delivered,Delhi
ORD_13029,CUST_6147,2024-01-08,2286,Card,Delivered,Chennai
ORD_13030,CUST_7290,2024-04-22,753,UPI,Cancelled,Chennai
ORD_13031,CUST_8159,2024-05-17,3858,Netbanking,Returned,Delhi
ORD_13032,CUST_1125,2024-02-15,3672,Card,Delivered,Pune
ORD_13033,CUST_8554,2024-02-06,2284,Netbanking,Delivered,Kolkata
ORD_13034,CUST_2012,2024-05-31,2845,Netbanking,Returned,Mumbai
ORD_13035,CUST_1656,2024-04-09,5190,Netbanking,Delivered,Pune
ORD_13036,CUST_4353,2023-12-10,5078,Netbanking,Returned,Bangalore
ORD_13037,CUST_1163,2024-02-27,3093,Card,Delivered,Delhi
ORD_13038,CUST_1325,2024-01-27,4066,COD,Returned,Delhi
ORD_13039,CUST_5058,2023-12-24,4403,Netbanking,Delivered,Mumbai
ORD_13040,CUST_4212,2024-01-31,4030,COD,Delivered,Bangalore
ORD_13041,CUST_3715,2024-05-02,630,UPI,Delivered,Chennai
ORD_13042,CUST_3439,2024-02-08,3896,UPI,Delivered,Bangalore
ORD_13043,CUST_1536,2024-01-23,2692,UPI,Delivered,Mumbai
ORD_13044,CUST_5230,2024-03-31,537,COD,Cancelled,Bangalore
ORD_13045,CUST_4345,2024-01-26,719,Card,Delivered,Pune
ORD_13046,CUST_7401,2024-01-07,3412,UPI,Cancelled,Bangalore
ORD_13047,CUST_4332,2024-03-22,2782,UPI,Delivered,Pune
ORD_13048,CUST_5772,2024-05-04,391,Netbanking,Delivered,Delhi
ORD_13049,CUST_5935,2024-05-27,3771,COD,Delivered,Mumbai
ORD_13050,CUST_4972,2024-04-02,1335,UPI,Delivered,Delhi
ORD_13051,CUST_6199,2024-01-02,389,Card,Delivered,Chennai
ORD_13052,CUST_6208,2024-01-30,3902,Card,Delivered,Pune
ORD_13053,CUST_8242,2023-12-24,2511,COD,Delivered,Bangalore
ORD_13054,CUST_6603,2024-01-08,1869,COD,Delivered,Hyderabad
ORD_13055,CUST_6431,2024-02-24,1429,Card,Cancelled,Pune
ORD_13056,CUST_3364,2024-01-07,3291,COD,Cancelled,Hyderabad
ORD_13057,CUST_3439,2024-04-14,586,UPI,Delivered,Bangalore
ORD_13058,CUST_8321,2023-12-30,3362,COD,Delivered,Kolkata
ORD_13059,CUST_6986,2024-02-29,1498,UPI,Cancelled,Mumbai
ORD_13060,CUST_2459,2024-04-17,362,COD,Cancelled,Hyderabad
ORD_13061,CUST_2587,2024-03-11,3390,UPI,Delivered,Bangalore
ORD_13062,CUST_3563,2023-12-22,3963,UPI,Cancelled,Mumbai
ORD_13063,CUST_3626,2024-01-15,306,Netbanking,Delivered,Pune
ORD_13064,CUST_8886,2023-12-08,1010,UPI,Delivered,Kolkata
ORD_13065,CUST_1650,2024-01-25,2016,Card,Cancelled,Mumbai
ORD_13066,CUST_8515,2024-02-01,2904,UPI,Delivered,Kolkata
ORD_13067,CUST_3014,2024-02-13,1434,Card,Delivered,Mumbai
ORD_13068,CUST_8586,2024-01-24,3277,Card,Returned,Pune
ORD_13069,CUST_2331,2024-01-07,1223,Netbanking,Returned,Bangalore
ORD_13070,CUST_3315,2024-05-05,4714,UPI,Returned,Delhi
ORD_13071,CUST_1625,2024-01-31,3280,COD,Delivered,Delhi
ORD_13072,CUST_4317,2024-05-08,4264,Netbanking,Delivered,Hyderabad
ORD_13073,CUST_2605,2024-04-08,2895,COD,Cancelled,Bangalore
ORD_13074,CUST_7080,2024-01-31,1222,COD,Delivered,Kolkata
ORD_13075,CUST_7957,2024-01-03,4596,Card,Delivered,Delhi
ORD_13076,CUST_8057,2023-12-13,3430,Card,Delivered,Delhi
ORD_13077,CUST_6608,2024-03-21,3488,Card,Returned,Bangalore
ORD_13078,CUST_2579,2024-03-15,797,Card,Cancelled,Bangalore
ORD_13079,CUST_5893,2024-01-11,2068,COD,Delivered,Pune
ORD_13080,CUST_2130,2024-03-06,4640,Netbanking,Delivered,Bangalore
ORD_13081,CUST_4645,2024-05-28,3263,UPI,Returned,Bangalore
ORD_13082,CUST_2229,2024-02-10,2635,Netbanking,Delivered,Delhi
ORD_13083,CUST_6229,2024-05-08,1248,UPI,Delivered,Bangalore
ORD_13084,CUST_7647,2024-03-30,3594,UPI,Delivered,Pune
ORD_13085,CUST_4958,2024-03-04,5167,UPI,Returned,Delhi
ORD_13086,CUST_6972,2024-05-05,1239,Netbanking,Cancelled,Chennai
ORD_13087,CUST_1637,2024-02-03,384,COD,Delivered,Delhi
ORD_13088,CUST_4522,2023-12-14,2393,UPI,Cancelled,Bangalore
ORD_13089,CUST_7021,2024-03-20,4086,Netbanking,Delivered,Kolkata
ORD_13090,CUST_5837,2024-03-28,5290,Netbanking,Delivered,Hyderabad
ORD_13091,CUST_1650,2024-05-14,1340,UPI,Delivered,Chennai
ORD_13092,CUST_5415,2024-01-14,3888,UPI,Cancelled,Bangalore
ORD_13093,CUST_1501,2023-12-24,1011,Netbanking,Delivered,Bangalore
ORD_13094,CUST_2818,2024-03-28,1225,UPI,Delivered,Pune
ORD_13095,CUST_1651,2024-01-18,1489,UPI,Delivered,Delhi
ORD_13096,CUST_1850,2024-02-11,3097,Card,Delivered,Kolkata
ORD_13097,CUST_4772,2024-05-12,4736,Card,Delivered,Bangalore
ORD_13098,CUST_8247,2024-04-25,3537,Card,Delivered,Bangalore
ORD_13099,CUST_6389,2024-05-23,4989,COD,Delivered,Delhi
ORD_13100,CUST_3412,2024-03-18,2213,COD,Delivered,Delhi
ORD_13101,CUST_7779,2024-05-10,3841,Netbanking,Delivered,Bangalore
ORD_13102,CUST_8259,2024-05-05,2749,UPI,Delivered,Delhi
ORD_13103,CUST_8197,2024-03-13,3997,UPI,Delivered,Bangalore
ORD_13104,CUST_4868,2024-01-28,4407,Netbanking,Delivered,Chennai
ORD_13105,CUST_6618,2024-05-24,1418,Card,Cancelled,Pune
ORD_13106,CUST_1276,2024-05-17,2118,UPI,Returned,Kolkata
ORD_13107,CUST_7481,2024-05-21,2078,COD,Delivered,Bangalore
ORD_13108,CUST_6874,2023-12-12,1167,Netbanking,Delivered,Mumbai
ORD_13109,CUST_8294,2023-12-29,948,Netbanking,Delivered,Pune
ORD_13110,CUST_6523,2024-05-27,2143,UPI,Returned,Kolkata
ORD_13111,CUST_4362,2024-05-10,2935,COD,Delivered,Mumbai
ORD_13112,CUST_5888,2024-02-01,4657,UPI,Delivered,Hyderabad
ORD_13113,CUST_7357,2024-01-17,1508,COD,Delivered,Pune
ORD_13114,CUST_3818,2024-03-23,4219,COD,Cancelled,Pune
ORD_13115,CUST_5159,2024-05-01,4743,Netbanking,Delivered,Kolkata
ORD_13116,CUST_3147,2024-03-12,4662,UPI,Delivered,Mumbai
ORD_13117,CUST_7341,2024-01-01,2476,Card,Delivered,Mumbai
ORD_13118,CUST_4697,2024-02-18,4911,Card,Delivered,Chennai
ORD_13119,CUST_8185,2024-05-20,999,UPI,Delivered,Delhi
ORD_13120,CUST_8329,2023-12-21,2985,Netbanking,Delivered,Delhi
ORD_13121,CUST_6548,2024-04-09,3084,Netbanking,Returned,Bangalore
ORD_13122,CUST_6756,2024-03-22,378,UPI,Delivered,Hyderabad
ORD_13123,CUST_4298,2024-02-10,5237,COD,Delivered,Mumbai
ORD_13124,CUST_8307,2024-04-16,4752,Netbanking,Delivered,Delhi
ORD_13125,CUST_4296,2024-05-11,3528,Card,Delivered,Mumbai
ORD_13126,CUST_7521,2024-01-19,587,Card,Delivered,Delhi
ORD_13127,CUST_7230,2024-02-21,3259,Card,Cancelled,Pune
ORD_13128,CUST_6723,2024-05-06,3297,Card,Delivered,Pune
ORD_13129,CUST_1625,2023-12-26,4996,Netbanking,Delivered,Bangalore
ORD_13130,CUST_1502,2023-12-20,1648,Netbanking,Delivered,Kolkata
ORD_13131,CUST_4663,2024-04-24,2754,UPI,Delivered,Chennai
ORD_13132,CUST_1261,2024-03-06,658,Card,Delivered,Pune
ORD_13133,CUST_4028,2024-03-25,1197,Netbanking,Delivered,Kolkata
ORD_13134,CUST_7197,2024-04-18,1042,Netbanking,Cancelled,Hyderabad
ORD_13135,CUST_1168,2024-03-11,3501,Netbanking,Delivered,Pune
ORD_13136,CUST_1785,2024-04-30,2653,Card,Delivered,Chennai
ORD_13137,CUST_7423,2023-12-10,3676,COD,Delivered,Bangalore
ORD_13138,CUST_8752,2024-01-25,3070,UPI,Returned,Mumbai
ORD_13139,CUST_4160,2023-12-25,2580,Card,Delivered,Pune
ORD_13140,CUST_2145,2024-04-14,1291,UPI,Delivered,Delhi
ORD_13141,CUST_7195,2024-05-16,5282,UPI,Returned,Chennai
ORD_13142,CUST_4252,2024-03-05,1662,COD,Delivered,Chennai
ORD_13143,CUST_1112,2024-05-24,2283,Card,Delivered,Bangalore
ORD_13144,CUST_8221,2024-05-13,612,UPI,Delivered,Hyderabad
ORD_13145,CUST_8562,2023-12-15,1537,Netbanking,Returned,Chennai
ORD_13146,CUST_8783,2024-05-20,3894,Card,Delivered,Bangalore
ORD_13147,CUST_1031,2024-01-09,1364,COD,Cancelled,Hyderabad
ORD_13148,CUST_4546,2024-05-10,2376,UPI,Delivered,Chennai
ORD_13149,CUST_2659,2024-04-04,1746,Card,Delivered,Bangalore
ORD_13150,CUST_7534,2023-12-05,5290,Netbanking,Delivered,Delhi
ORD_13151,CUST_8589,2023-12-16,4049,Card,Delivered,Kolkata
ORD_13152,CUST_3675,2024-02-02,447,Netbanking,Delivered,Mumbai
ORD_13153,CUST_1064,2023-12-20,4037,Netbanking,Cancelled,Chennai
ORD_13154,CUST_6302,2023-12-05,4913,Card,Delivered,Delhi
ORD_13155,CUST_7432,2024-05-20,3629,Netbanking,Delivered,Mumbai
ORD_13156,CUST_8099,2024-03-22,3977,UPI,Delivered,Mumbai
ORD_13157,CUST_8979,2024-04-12,5097,COD,Cancelled,Mumbai
ORD_13158,CUST_1824,2024-04-28,4823,Card,Delivered,Bangalore
ORD_13159,CUST_2147,2024-01-29,2628,Card,Returned,Chennai
ORD_13160,CUST_5274,2024-05-14,5039,Card,Cancelled,Kolkata
ORD_13161,CUST_5202,2024-04-15,4587,Netbanking,Delivered,Kolkata
ORD_13162,CUST_3373,2024-06-01,4471,Netbanking,Returned,Mumbai
ORD_13163,CUST_5365,2024-03-07,1295,COD,Delivered,Bangalore
ORD_13164,CUST_3902,2023-12-28,5072,COD,Delivered,Kolkata
ORD_13165,CUST_3049,2024-05-07,977,COD,Delivered,Bangalore
ORD_13166,CUST_2489,2023-12-30,3619,COD,Delivered,Pune
ORD_13167,CUST_1595,2023-12-22,1613,Netbanking,Returned,Delhi
ORD_13168,CUST_6228,2023-12-11,2393,COD,Delivered,Pune
ORD_13169,CUST_1964,2023-12-14,1095,UPI,Delivered,Hyderabad
ORD_13170,CUST_4898,2024-01-05,4398,Netbanking,Delivered,Pune
ORD_13171,CUST_1195,2024-01-31,1199,UPI,Delivered,Delhi
ORD_13172,CUST_6405,2024-03-22,1715,UPI,Delivered,Mumbai
ORD_13173,CUST_5547,2024-01-30,521,UPI,Returned,Hyderabad
ORD_13174,CUST_5314,2024-01-30,1434,Card,Delivered,Kolkata
ORD_13175,CUST_2518,2024-01-13,4203,COD,Delivered,Chennai
ORD_13176,CUST_6331,2024-05-07,1227,Netbanking,Delivered,Pune
ORD_13177,CUST_3072,2024-02-09,1479,Netbanking,Delivered,Bangalore
ORD_13178,CUST_5011,2024-02-26,2911,Card,Returned,Chennai
ORD_13179,CUST_8744,2024-05-25,2294,COD,Returned,Chennai
ORD_13180,CUST_8048,2024-05-02,2674,Netbanking,Delivered,Mumbai
ORD_13181,CUST_3467,2024-05-18,1862,Card,Cancelled,Mumbai
ORD_13182,CUST_5400,2024-02-21,5214,UPI,Cancelled,Kolkata
ORD_13183,CUST_1869,2024-05-20,587,COD,Cancelled,Hyderabad
ORD_13184,CUST_4185,2024-05-30,455,Netbanking,Cancelled,Hyderabad
ORD_13185,CUST_2265,2024-05-13,4370,Netbanking,Delivered,Delhi
ORD_13186,CUST_7338,2023-12-17,4947,COD,Returned,Chennai
ORD_13187,CUST_3491,2024-05-27,1589,COD,Delivered,Kolkata
ORD_13188,CUST_7120,2024-02-18,4146,Netbanking,Delivered,Chennai
ORD_13189,CUST_1052,2024-05-14,1812,Netbanking,Delivered,Pune
ORD_13190,CUST_7656,2024-05-24,3988,UPI,Delivered,Pune
ORD_13191,CUST_2368,2024-04-04,4333,COD,Delivered,Mumbai
ORD_13192,CUST_5950,2024-04-09,2580,UPI,Delivered,Kolkata
ORD_13193,CUST_1530,2024-01-20,3905,Netbanking,Delivered,Chennai
ORD_13194,CUST_7948,2024-03-08,708,Netbanking,Returned,Chennai
ORD_13195,CUST_3260,2023-12-08,3529,UPI,Delivered,Pune
ORD_13196,CUST_2593,2024-03-23,4745,Card,Delivered,Mumbai
ORD_13197,CUST_2125,2024-01-31,2770,Netbanking,Delivered,Mumbai
ORD_13198,CUST_2992,2024-04-17,1839,Card,Delivered,Delhi
ORD_13199,CUST_1262,2024-04-19,772,COD,Delivered,Chennai
ORD_13200,CUST_4316,2024-03-17,312,UPI,Delivered,Hyderabad
ORD_13201,CUST_6117,2023-12-18,2877,COD,Returned,Hyderabad
ORD_13202,CUST_5186,2024-04-16,755,COD,Returned,Kolkata
ORD_13203,CUST_7272,2024-04-30,912,Netbanking,Delivered,Chennai
ORD_13204,CUST_1422,2024-02-02,2789,Netbanking,Delivered,Chennai
ORD_13205,CUST_6563,2024-04-25,4253,Netbanking,Delivered,Bangalore
ORD_13206,CUST_2817,2023-12-06,4574,Card,Delivered,Delhi
ORD_13207,CUST_6586,2023-12-11,4142,COD,Delivered,Kolkata
ORD_13208,CUST_4005,2024-01-10,3484,Card,Delivered,Kolkata
ORD_13209,CUST_4112,2024-02-03,5057,UPI,Delivered,Bangalore
ORD_13210,CUST_8096,2024-01-09,4437,COD,Delivered,Kolkata
ORD_13211,CUST_3234,2023-12-29,806,Card,Cancelled,Bangalore
ORD_13212,CUST_8616,2024-02-18,307,Netbanking,Delivered,Kolkata
ORD_13213,CUST_8227,2024-03-21,2041,Netbanking,Cancelled,Bangalore
ORD_13214,CUST_5700,2024-03-02,3864,UPI,Cancelled,Pune
ORD_13215,CUST_3996,2024-03-26,4266,COD,Delivered,Bangalore
ORD_13216,CUST_4292,2024-02-13,3927,COD,Cancelled,Chennai
ORD_13217,CUST_4887,2024-02-04,1859,Netbanking,Cancelled,Hyderabad
ORD_13218,CUST_5481,2024-04-29,4743,Netbanking,Delivered,Chennai
ORD_13219,CUST_4909,2024-01-02,5263,Card,Returned,Kolkata
ORD_13220,CUST_1769,2024-04-24,4070,Netbanking,Cancelled,Hyderabad
ORD_13221,CUST_1553,2024-01-29,3650,UPI,Returned,Chennai
ORD_13222,CUST_4657,2024-02-26,5292,COD,Delivered,Mumbai
ORD_13223,CUST_6992,2024-05-23,4883,Netbanking,Delivered,Pune
ORD_13224,CUST_4972,2024-05-30,4173,UPI,Delivered,Delhi
ORD_13225,CUST_2241,2024-01-17,1496,COD,Returned,Bangalore
ORD_13226,CUST_8161,2024-04-18,3180,Card,Returned,Kolkata
ORD_13227,CUST_7836,2024-02-11,4709,COD,Cancelled,Pune
ORD_13228,CUST_8515,2024-02-01,1224,Netbanking,Delivered,Mumbai
ORD_13229,CUST_8665,2024-03-08,1227,Netbanking,Delivered,Bangalore
ORD_13230,CUST_2801,2024-05-12,3214,COD,Delivered,Hyderabad
ORD_13231,CUST_5034,2024-03-14,4616,Netbanking,Delivered,Bangalore
ORD_13232,CUST_2051,2024-01-21,3969,Netbanking,Delivered,Kolkata
ORD_13233,CUST_2397,2024-01-08,914,Netbanking,Delivered,Pune
ORD_13234,CUST_6067,2023-12-21,3590,Card,Delivered,Kolkata
ORD_13235,CUST_8056,2024-02-07,2501,UPI,Delivered,Kolkata
ORD_13236,CUST_3328,2024-05-16,2730,Netbanking,Returned,Pune
ORD_13237,CUST_8849,2023-12-07,672,UPI,Delivered,Bangalore
ORD_13238,CUST_7250,2024-01-27,2433,Card,Delivered,Pune
ORD_13239,CUST_5059,2024-05-10,4631,Netbanking,Delivered,Pune
ORD_13240,CUST_3180,2024-02-18,507,UPI,Delivered,Chennai
ORD_13241,CUST_6551,2023-12-20,2043,Netbanking,Delivered,Bangalore
ORD_13242,CUST_2277,2024-04-16,1551,Netbanking,Delivered,Pune
ORD_13243,CUST_1413,2024-02-02,540,UPI,Delivered,Hyderabad
ORD_13244,CUST_2930,2024-03-20,3465,UPI,Delivered,Pune
ORD_13245,CUST_1938,2024-03-29,2908,Netbanking,Returned,Kolkata
ORD_13246,CUST_7706,2024-04-05,2402,Card,Delivered,Chennai
ORD_13247,CUST_5124,2024-01-05,1411,Card,Delivered,Mumbai
ORD_13248,CUST_4033,2024-03-14,1663,Netbanking,Returned,Mumbai
ORD_13249,CUST_7639,2023-12-21,3503,UPI,Delivered,Hyderabad
ORD_13250,CUST_2346,2024-02-17,3989,Card,Returned,Kolkata
ORD_13251,CUST_3788,2024-05-11,5134,Netbanking,Delivered,Chennai
ORD_13252,CUST_1184,2024-05-12,1133,Netbanking,Delivered,Kolkata
ORD_13253,CUST_6432,2024-05-14,1187,Card,Delivered,Hyderabad
ORD_13254,CUST_5025,2024-03-06,3372,Netbanking,Delivered,Chennai
ORD_13255,CUST_4061,2024-05-02,2110,Card,Cancelled,Kolkata
ORD_13256,CUST_3476,2024-03-20,4805,UPI,Cancelled,Mumbai
ORD_13257,CUST_4775,2023-12-29,1834,UPI,Delivered,Bangalore
ORD_13258,CUST_8654,2024-01-17,1839,UPI,Cancelled,Mumbai
ORD_13259,CUST_5586,2024-03-12,1241,Netbanking,Delivered,Kolkata
ORD_13260,CUST_2051,2024-04-21,3062,COD,Delivered,Mumbai
ORD_13261,CUST_8015,2024-01-13,1232,COD,Cancelled,Chennai
ORD_13262,CUST_4870,2024-05-11,2552,Netbanking,Delivered,Kolkata
ORD_13263,CUST_2595,2024-05-15,746,Netbanking,Returned,Delhi
ORD_13264,CUST_6864,2024-04-09,2163,UPI,Cancelled,Delhi
ORD_13265,CUST_3517,2023-12-24,3399,Card,Delivered,Kolkata
ORD_13266,CUST_8505,2023-12-19,5051,UPI,Delivered,Kolkata
ORD_13267,CUST_6480,2023-12-23,4382,COD,Delivered,Bangalore
ORD_13268,CUST_2626,2024-02-02,1437,COD,Delivered,Delhi
ORD_13269,CUST_4542,2024-02-21,3880,UPI,Delivered,Mumbai
ORD_13270,CUST_1165,2024-01-11,2060,Card,Delivered,Pune
ORD_13271,CUST_6291,2023-12-21,3808,COD,Returned,Bangalore
ORD_13272,CUST_3486,2024-01-24,3831,Netbanking,Delivered,Hyderabad
ORD_13273,CUST_2844,2024-02-06,3125,Netbanking,Cancelled,Hyderabad
ORD_13274,CUST_2816,2024-03-03,1628,UPI,Delivered,Pune
ORD_13275,CUST_8839,2023-12-18,3480,COD,Cancelled,Hyderabad
ORD_13276,CUST_7316,2023-12-16,1113,Card,Delivered,Bangalore
ORD_13277,CUST_3461,2023-12-07,2490,Card,Delivered,Mumbai
ORD_13278,CUST_4838,2024-01-30,3186,COD,Delivered,Mumbai
ORD_13279,CUST_7969,2023-12-24,5038,UPI,Delivered,Hyderabad
ORD_13280,CUST_2808,2024-04-22,1880,Netbanking,Delivered,Bangalore
ORD_13281,CUST_2540,2024-02-04,3194,Card,Delivered,Delhi
ORD_13282,CUST_8204,2023-12-30,4208,UPI,Delivered,Delhi
ORD_13283,CUST_8660,2024-04-05,2903,Card,Delivered,Bangalore
ORD_13284,CUST_3028,2024-04-18,2301,Netbanking,Delivered,Kolkata
ORD_13285,CUST_5061,2024-02-28,2893,Card,Delivered,Hyderabad
ORD_13286,CUST_8397,2024-02-17,2088,COD,Delivered,Delhi
ORD_13287,CUST_2572,2024-03-05,4152,COD,Delivered,Kolkata
ORD_13288,CUST_4102,2024-05-22,4540,COD,Delivered,Delhi
ORD_13289,CUST_1695,2024-01-01,2448,COD,Delivered,Delhi
ORD_13290,CUST_2327,2024-03-28,4555,Card,Cancelled,Hyderabad
ORD_13291,CUST_3045,2023-12-24,549,UPI,Delivered,Pune
ORD_13292,CUST_7790,2024-02-01,3356,COD,Delivered,Pune
ORD_13293,CUST_1308,2024-03-17,2059,Card,Cancelled,Bangalore
ORD_13294,CUST_4283,2023-12-17,1096,COD,Delivered,Kolkata
ORD_13295,CUST_4076,2024-01-15,2446,Netbanking,Delivered,Pune
ORD_13296,CUST_3797,2024-02-19,3653,UPI,Delivered,Mumbai
ORD_13297,CUST_3963,2024-01-13,3609,Netbanking,Cancelled,Bangalore
ORD_13298,CUST_8705,2024-05-01,1696,Card,Delivered,Pune
ORD_13299,CUST_4303,2024-03-28,1018,Card,Delivered,Bangalore
ORD_13300,CUST_1656,2024-05-19,1534,Netbanking,Cancelled,Hyderabad
ORD_13301,CUST_8328,2024-05-03,2764,Card,Delivered,Delhi
ORD_13302,CUST_8734,2024-05-28,306,UPI,Delivered,Hyderabad
ORD_13303,CUST_3571,2023-12-13,587,UPI,Cancelled,Bangalore
ORD_13304,CUST_6332,2023-12-31,2558,Card,Cancelled,Chennai
ORD_13305,CUST_3008,2024-01-08,3623,UPI,Returned,Chennai
ORD_13306,CUST_1563,2024-01-01,3286,COD,Delivered,Bangalore
ORD_13307,CUST_3352,2024-01-10,4192,UPI,Returned,Chennai
ORD_13308,CUST_5655,2023-12-09,1218,COD,Delivered,Delhi
ORD_13309,CUST_2112,2024-03-09,3645,COD,Cancelled,Bangalore
ORD_13310,CUST_3420,2024-02-23,3955,COD,Delivered,Kolkata
ORD_13311,CUST_7020,2024-01-12,2151,Netbanking,Delivered,Delhi
ORD_13312,CUST_6422,2024-02-18,2928,Netbanking,Cancelled,Mumbai
ORD_13313,CUST_4680,2023-12-07,810,Card,Delivered,Delhi
ORD_13314,CUST_7254,2024-01-05,3589,Netbanking,Delivered,Hyderabad
ORD_13315,CUST_5205,2024-04-19,2781,Netbanking,Returned,Bangalore
ORD_13316,CUST_4889,2024-05-19,1396,Card,Delivered,Chennai
ORD_13317,CUST_2297,2024-03-06,2376,UPI,Delivered,Kolkata
ORD_13318,CUST_5428,2024-01-27,4291,COD,Delivered,Mumbai
ORD_13319,CUST_5894,2024-03-15,4969,Netbanking,Delivered,Delhi
ORD_13320,CUST_6632,2024-03-04,1495,Card,Delivered,Pune
ORD_13321,CUST_7490,2024-05-09,2914,Netbanking,Delivered,Pune
ORD_13322,CUST_7846,2024-05-14,1372,Netbanking,Delivered,Pune
ORD_13323,CUST_1984,2024-01-23,4585,COD,Cancelled,Bangalore
ORD_13324,CUST_8112,2024-04-26,4420,Netbanking,Cancelled,Kolkata
ORD_13325,CUST_7541,2024-01-24,5213,Card,Cancelled,Bangalore
ORD_13326,CUST_8891,2024-04-21,4672,UPI,Returned,Mumbai
ORD_13327,CUST_6048,2024-04-18,3026,Card,Delivered,Hyderabad
ORD_13328,CUST_4347,2024-03-28,2852,Netbanking,Delivered,Kolkata
ORD_13329,CUST_4611,2024-02-17,1723,Card,Delivered,Pune
ORD_13330,CUST_3224,2024-03-08,4207,Netbanking,Delivered,Bangalore
ORD_13331,CUST_1308,2024-01-03,3224,Card,Delivered,Kolkata
ORD_13332,CUST_1796,2024-02-01,5057,Card,Cancelled,Mumbai
ORD_13333,CUST_8597,2024-04-12,3118,COD,Delivered,Bangalore
ORD_13334,CUST_1874,2023-12-17,1774,Card,Delivered,Kolkata
ORD_13335,CUST_1637,2024-05-07,1512,UPI,Delivered,Chennai
ORD_13336,CUST_5667,2024-02-20,4204,COD,Delivered,Hyderabad
ORD_13337,CUST_4376,2024-05-06,5066,Card,Returned,Bangalore
ORD_13338,CUST_2843,2024-01-09,4883,Card,Delivered,Hyderabad
ORD_13339,CUST_1127,2024-05-31,1751,UPI,Cancelled,Chennai
ORD_13340,CUST_6943,2024-01-29,4576,Card,Cancelled,Kolkata
ORD_13341,CUST_2786,2024-05-06,1785,Netbanking,Returned,Pune
ORD_13342,CUST_3621,2024-03-15,1139,COD,Delivered,Hyderabad
ORD_13343,CUST_7713,2024-02-14,1121,UPI,Delivered,Mumbai
ORD_13344,CUST_7600,2023-12-27,4063,Card,Returned,Kolkata
ORD_13345,CUST_6558,2024-05-08,1931,COD,Delivered,Pune
ORD_13346,CUST_6454,2024-04-01,591,UPI,Delivered,Delhi
ORD_13347,CUST_7532,2024-05-31,1860,COD,Returned,Bangalore
ORD_13348,CUST_1467,2024-03-18,4424,Netbanking,Delivered,Pune
ORD_13349,CUST_7874,2024-05-11,1030,Card,Cancelled,Pune
ORD_13350,CUST_2954,2024-02-20,2746,Netbanking,Delivered,Bangalore
ORD_13351,CUST_4308,2024-04-07,3462,UPI,Delivered,Hyderabad
ORD_13352,CUST_1950,2024-01-29,4127,Card,Cancelled,Mumbai
ORD_13353,CUST_8617,2024-02-15,1679,Card,Cancelled,Bangalore
ORD_13354,CUST_5242,2024-04-13,363,COD,Delivered,Kolkata
ORD_13355,CUST_2769,2024-02-24,4354,UPI,Delivered,Chennai
ORD_13356,CUST_5033,2023-12-26,1922,Card,Returned,Mumbai
ORD_13357,CUST_7954,2024-03-08,2411,Card,Delivered,Mumbai
ORD_13358,CUST_8057,2024-05-06,2354,UPI,Delivered,Delhi
ORD_13359,CUST_2088,2023-12-30,4433,COD,Returned,Bangalore
ORD_13360,CUST_4966,2024-05-30,4351,UPI,Delivered,Pune
ORD_13361,CUST_8349,2023-12-17,911,Card,Delivered,Mumbai
ORD_13362,CUST_1667,2024-02-23,4758,Netbanking,Delivered,Chennai
ORD_13363,CUST_2663,2024-01-11,2463,UPI,Delivered,Pune
ORD_13364,CUST_8210,2024-04-28,4934,COD,Delivered,Bangalore
ORD_13365,CUST_3200,2023-12-26,1126,UPI,Delivered,Bangalore
ORD_13366,CUST_2098,2023-12-12,365,Card,Delivered,Chennai
ORD_13367,CUST_7262,2023-12-26,4858,UPI,Cancelled,Delhi
ORD_13368,CUST_5212,2024-05-27,1223,UPI,Delivered,Chennai
ORD_13369,CUST_4077,2024-05-26,1213,Netbanking,Returned,Kolkata
ORD_13370,CUST_6413,2024-02-15,3623,COD,Cancelled,Chennai
ORD_13371,CUST_2621,2023-12-28,1459,Card,Delivered,Hyderabad
ORD_13372,CUST_5901,2024-01-15,1811,Card,Cancelled,Delhi
ORD_13373,CUST_3480,2024-02-29,4404,UPI,Returned,Mumbai
ORD_13374,CUST_2827,2024-04-04,2984,UPI,Delivered,Pune
ORD_13375,CUST_3028,2024-02-09,999,Netbanking,Delivered,Hyderabad
ORD_13376,CUST_4217,2024-04-17,3194,COD,Delivered,Chennai
ORD_13377,CUST_5656,2024-01-05,2042,UPI,Cancelled,Chennai
ORD_13378,CUST_8362,2024-05-06,4600,Netbanking,Delivered,Delhi
ORD_13379,CUST_8192,2023-12-25,4809,UPI,Delivered,Mumbai
ORD_13380,CUST_1657,2024-03-26,3488,COD,Delivered,Bangalore
ORD_13381,CUST_4593,2024-04-17,1922,Netbanking,Delivered,Delhi
ORD_13382,CUST_7094,2024-03-20,1554,COD,Delivered,Pune
ORD_13383,CUST_6922,2024-01-25,3430,COD,Delivered,Kolkata
ORD_13384,CUST_3366,2024-05-02,4564,UPI,Delivered,Delhi
ORD_13385,CUST_5763,2024-01-26,1664,COD,Delivered,Pune
ORD_13386,CUST_2987,2024-01-03,3988,Card,Delivered,Chennai
ORD_13387,CUST_6825,2024-02-11,4106,UPI,Delivered,Hyderabad
ORD_13388,CUST_7681,2023-12-16,3789,Card,Cancelled,Delhi
